"ID","publication_date","best_name","best_name_prob","best_common","best_common_prob","best_full","best_full_prob","article_count","extracted_url","extracted_url_status","extracted_url_coordinates","aug_extracted_url_country","wayback_url","affiliation","authors","grant_ids","grant_agencies","num_citations","aug_affiliation_countries"
"38678388",2024-03-01,"CyclicPepedia",0.99752146,"CyclicPepedia",0.99752146,"",0,1,"http://www.biosino.org/iMAC/cyclicpepedia","403","",NA,"None","Department of Gastroenterology, Shanghai Tenth People's Hospital, School of Life Sciences and Technology, Tongji University, Shanghai 200072, P. R. China.","Liu L, Yang L, Cao S, Gao Z, Yang B, Zhang G, Zhu R, Wu D","","National Key Research and Development Program of China, National Natural Science Foundation of China, Key Research and Development Program of Zhejiang Province, National Natural Science Foundation of China, National Natural Science Foundation of China, National Natural Science Foundation of China",21,"China"
"38803518",2024-04-17,"dbEBV",0.997223973,"dbEBV",0.997223973,"",0,1,"http://dbebv.omicsbio.info","200","(22.2783,114.1747)","China","http://web.archive.org/web/20250323021643/http://dbebv.omicsbio.info/","State Key Laboratory of Oncology in South China, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Guangdong Provincial Clinical Research Center for Cancer, Sun Yat-sen University Cancer Center, Guangzhou 510060, PR China.","Xie R, Cao B, Wu Z, Ouyang Y, Chen H, Zhai W, Liu ZX, Xu M, Guo G","","National Natural Science Foundation of China",3,"China, China"
"38818975",2024-05-31,"CropMetabolome",0.976486325,"CropMetabolome",0.976486325,"",0,1,"http://www.cropmetabolome.com","200","(31.2222,121.4581)","China","None","Key Laboratory of Synthetic Biology, Key Laboratory of Plant Design, CAS Center for Excellence in Molecular Plant Sciences, Institute of Plant Physiology and Ecology, Chinese Academy of Sciences, Shanghai, 200032, China.","Shi H, Zhu Y, Wu X, Jiang T, Li X, Liu J, Di Y, Chen F, Gao J, Xu X, Xiao N, Feng X, Zhang P, Wu Y, La Q, Li A, Chen P, Li X","","Earmarked Fund for China Agriculture Research System, National Key R&D Program of China, Key R&D Program of Jiangsu Province Modern Agriculture, China Postdoctoral Science Foundation, National Natural Science Foundation of China, National Key Research and Development Program of China, Earmarked Fund for China Agriculture Research System, National Natural Science Foundation of China, National Natural Science Foundation of China, Strategic Priority Research Program of Chinese Academy of Sciences",3,"China"
"38974887",2024-06-02,"CRCDB",0.995430887,"CRCDB",0.995430887,"",0,1,"http://crcdb-hust.com","301","(37.7621,-122.3971)","USA","None","Department of Clinical Laboratory, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan 430022, China.","Zou D, Ning W, Xu L, Lei S, Wang L, Wang Z","","",0,"China"
"39044201",2024-07-24,"DAARD",0.976726413,"DAARD",0.976726413,"Digital Atlas of Ancient Rare Diseases",0.929292162,1,"http://daard.dainst.org","301","(37.7621,-122.3971)","USA","None","Division of Natural Sciences, German Archaeological Institute, Berlin, Germany. Julia.gresky@dainst.de.","Gresky J, Frotscher M, Dorn J, Scheelen-NovÃ¡Äek K, Ahlbrecht Y, Jakob T, SchÃ¶nbuchner T, Canalejo J, Ducke B, Petiti E","","",3,"Germany"
"39231258",2024-09-01,"CuPCA",0.993118882,"CuPCA",0.993118882,"cuproptosis pan-cancer analysis database",0.971373214,1,"http://cupca.cn","HTTPConnectionPool(host='cupca.cn', port=80): Pool is closed.","",NA,"None","College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, China.","Xu Y, Ma Z, Wang Y, Zhang L, Ye J, Chen Y, Yuan Z, Yuan Z","","",0,"China"
"39267259",2024-09-01,"CSAMLdb",0.98124665,"CSAMLdb",0.98124665,"",0,1,"http://www.csamldb.com","HTTPConnectionPool(host='www.csamldb.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b2477940>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))","",NA,"None","School of Biomedical Engineering and Informatics, Nanjing Medical University, Nanjing, China.","Chen H, Lu J, Wang Z, Wu S, Zhang S, Geng J, Hou C, He P, Lu X","","National Key Research and Development Program of China, National Natural Science Foundation of China, Clinical Decision-Making Research Big Data Shanxi Province Key Laboratory, National Key Research and Development Program of China, National Key Research and Development Program of China, National Social Science Fund of China, Key Military Health Project, Key R&amp;D Program of Shanxi Province, Natural Science Foundation of Shanxi Province, Multi-center Clinical Research Project of National Clinical Research Center for Geriatric Diseases (Chinese PLA General Hospital)",1,"China"
"39351894",2025-01-01,"CVD Atlas",0.971132199,"CVD Atlas",0.971132199,"",0,1,"http://ngdc.cncb.ac.cn/cvd","301","(39.9075,116.3972)","China","None","National Genomics Data Center, China National Center for Bioinformation, BeijingÂ 100101, China.","Qian Q, Xue R, Xu C, Wang F, Zeng J, Xiao J","","Youth Innovation Promotion Association of the Chinese Academy of Sciences, National Natural Science Foundation of China, Chinese Academy of Sciences, National Natural Science Foundation of China, National Key Research Program of China",13,"China, China"
"39526384",2025-01-01,"CRISPRoffT",0.993508339,"CRISPRoffT",0.993508339,"",0,1,"http://ccsm.uth.edu/CRISPRoffT","301","(37.7621,-122.3971)","USA","None","Center for Computational Systems Medicine, McWilliams School of Biomedical Informatics, The University of Texas Health Science Center at Houston, 7000 Fannin St, Houston, TXÂ 77030, USA.","Wang G, Liu X, Wang A, Wen J, Kim P, Song Q, Liu X, Zhou X","","National Science Foundation, National Institutes of Health, NLM NIH HHS, National Institutes of Health, NIGMS NIH HHS, National Science Foundation, NIH HHS, NCI NIH HHS, NIGMS NIH HHS, National Institute of General Medical Sciences, NIGMS NIH HHS, National Institute of General Medical Sciences, National Institutes of Health, NIGMS NIH HHS",14,"United States"
"40109263",2025-04-02,"CrystalDFT",0.98227185,"CrystalDFT",0.98227185,"",0,1,"http://actuatelab.ie/CrystalDFT","301","(53.3331,-6.2489)","Ireland","None","Department of Chemical Sciences, Bernal Institute, University of Limerick, Limerick, V94 T9PX, Ireland.","Vishnoi S, Kumari G, Guest R, Cazade PA, Guerin S","","European Research Council, Science Foundation Ireland",5,"Ireland"
"40148144",2025-03-27,"CyFidb",0.991938889,"CyFidb",0.991938889,"",0,1,"http://cyfidb.di.fc.ul.pt","301","(38.7251,-9.1498)",NA,"None","BioISI-Biosystems Integrative Sciences Institute, Faculty of Sciences, University of Lisboa, Campo Grande, 1749-016 Lisboa, Portugal.","Pereira C, Amaral MD, Falcao AO","","",0,"Portugal"
"40899639",2025-01-01,"CroPCS",0.997163653,"CroPCS",0.997163653,"Crop Plants Combined Stress Knowledgebase",0.884785082,1,"http://www2.tezu.ernet.in/cropcs","404","",NA,"None","Department of Molecular Biology and Biotechnology, Tezpur University, Tezpur 784028, India.","DAS A, Barua D, Pal S, Gogoi A, Barah P","","",0,"India"
"40981506",2025-09-22,"CTTIME",0.851421893,"CTTIME",0.851421893,"Impact of Cancer Therapy on",0.739755344,1,"http://www.cttime.yelab.site","200","(31.2222,121.4581)","China","None","Center for Immune-Related Diseases at Shanghai Institute of Immunology, Ruijin Hospital, Shanghai Jiao Tong University School of Medicine, Shanghai 200025, China.","Zhang C, Dong Y, Liu Y, Shi J, Han L, Ye Y","","",0,"China"
"41171707",2025-08-01,"CRISPR-GATE",0.853296409,"CRISPR-GATE",0.853296409,"CRISPR-Gateway for Accessing Tools and Resources",0.831276367,1,"http://crispr-gate.daasbioinfromaticsteam.in","301","(35.6895,139.6917)","Japan","None","The Graduate School, ICAR-Indian Agricultural Research Institute, PUSA Campus, New Delhi Â 110012, India.","Vadakkethil AA, Panda S, Mitra A, Dash M, Baig MJ, Angadi UB, Kumar D, Jaiswal S, Asif Iquebal M, Molla KA","","Indian Council of Agricultural Research",1,"India"
"41244916",2025-10-31,"dbGVOSCC",0.996050119,"dbGVOSCC",0.996050119,"in",0.697667897,1,"http://www.sysbio.org.cn/dbGVOSCC","301","(22.2783,114.1747)","China","no_wayback","Department of Breast Surgery and Institute for Systems Genetics, Frontiers Science Center for Disease-Related Molecular Network, West China Hospital, Sichuan University, Chengdu,Â China.","Zhou Y, Wu Y, Shi W, Zhang Y, Liu X, Zhang Y, Zhan C, Chen B, Tian W, Shen B","","",0,"China, China"
"41334181",2025-11-15,"CPRCSdb",0.998415887,"CPRCSdb",0.998415887,"",0,1,"http://www.yzbio.top/CPRCSdb","301","(22.2878,113.9424)","China","None","The First Affiliated Hospital, Cardiovascular Lab of Big Data and Imaging Artificial Intelligence, Hengyang Medical School, University of South China, Hengyang, Hunan 421001, China.","Gong Y, Yan Y, Liu Z, Zhang H, Deng J, Zhao J, Ling L, Yang G, Chen A, Chen Y, Shang D","","National Natural Science Foundation of China, Hunan Provincial Natural Science Foundation, University of South China",0,"China, China"
"41415951",2025-03-01,"CVRP",0.84819299,"CVRP",0.84819299,"",0,1,"http://bic.njau.edu.cn/CVRP.html","301","(32.0617,118.7778)","China","None","State Key Laboratory for Crop Genetics and Germplasm Enhancement and Utilization, Jiangsu Nanjing National Field Scientific Observation and Research Station for Rice Germplasm, Key Laboratory of Biology, Genetics and Breeding of Japonica Rice in Mid-lower Yangtze River, Ministry of Agriculture and Rural Affairs, Academy for Advanced Interdisciplinary Studies, College of Artificial Intelligence, Nanjing Agricultural University, Nanjing, 210095, China.","Tang Z, Sun J, Tian Y, Xu J, Zhao W, Jiang G, Deng J, Gan X","","",0,"China"
"41473966",2025-01-01,"CyExpDB",0.995986462,"CyExpDB",0.995986462,"",0,1,"http://cyexpdb.abrl.in","301","(1.2897,103.8501)","Singapore","None","Division of Agricultural Bioinformatics, ICAR-Indian Agricultural Statistics Research Institute, Library Avenue, PUSA, New Delhi 110012, India.","Saini P, Chaudhary K, Das J, Kumari N, Jaiswal S, Rasal KD, Angadi UB, Iquebal MA, Kumar D","","",0,"India"
"37831087",2024-01-01,"DDA",0.992564678,"DDA",0.992564678,"DNA Damage Atlas",0.961007237,1,"http://www.bioinformaticspa.com/DDA","301","(31.2222,121.4581)","China","http://web.archive.org/web/20250314073904/http://www.bioinformaticspa.com/DDA/","State Key Laboratory of Molecular Biology, CAS Center for Excellence in Molecular Cell Science, Shanghai Institute of Biochemistry and Cell Biology, Chinese Academy of Sciences, University of Chinese Academy of Sciences, 320 Yue Yang Road, ShanghaiÂ 200031, China.","Liang Y, Yuan Q, Zheng Q, Mei Z, Song Y, Yan H, Yang J, Wu S, Yuan J, Wu W","","National Key Research and Development Program of China, Shanghai Municipal Science and Technology Major Project, R&amp;D Programs of Guangzhou Laboratory",8,"China"
"37930831",2024-01-01,"DiSignAtlas",0.997409821,"DiSignAtlas",0.997409821,"",0,1,"http://www.inbirg.com/disignatlas","301","(34.0737,-118.3720)","USA","None","Precision Medicine Center, The Second Affiliated Hospital of Chongqing Medical University, ChongqingÂ 400010, China.","Zhai Z, Lin Z, Meng X, Zheng X, Du Y, Li Z, Zhang X, Liu C, Zhou L, Zhang X, Tian Z, Ma Q, Li J, Li Q, Pan J","","Program for Youth Innovation in Future Medicine of Chongqing Medical University, Chongqing Medical University, Natural Science Foundation of Chongqing, University Innovation Research Group Project of Chongqing",8,"China"
"37953304",2024-01-01,"DO-KB",0.936865032,"DO-KB",0.936865032,"Ontology",0.494805515,1,"http://disease-ontology.org","HTTPConnectionPool(host='disease-ontology.org', port=80): Pool is closed.","",NA,"None","University of Maryland School of Medicine, Institute for Genome Sciences, Baltimore, MD, USA.","Baron JA, Johnson CS, Schor MA, Olley D, Nickel L, Felix V, Munro JB, Bello SM, Bearer C, Lichenstein R, Bisordi K, Koka R, Greene C, Schriml LM","","National Human Genome Research Institute, NHGRI NIH HHS, National Institutes of Health, NIH HHS, NHGRI NIH HHS, NHGRI NIH HHS",38,"United States"
"37956338",2024-01-01,"DriverDBv4",0.990361333,"DriverDBv4",0.990361333,"",0,1,"http://driverdb.bioinfomics.org","404","",NA,"None","Cancer Biology and Precision Therapeutics Center, China Medical University, Taichung 404328, Taiwan.","Liu CH, Lai YL, Shen PC, Liu HC, Tsai MH, Wang YD, Lin WJ, Chen FH, Li CY, Wang SC, Hung MC, Cheng WC","","China Medical University, China Medical University, China Medical University Hospital, China Medical University, National Science and Technology Council, China Medical University, China Medical University Hospital, China Medical University Hospital, National Science and Technology Council",26,"China"
"37986230",2024-01-01,"DRMref",0.994780779,"DRMref",0.994780779,"Kyoto",0.728343586,1,"http://ccsm.uth.edu/DRMref","301","(37.7621,-122.3971)","USA","None","Center for Computational Systems Medicine, McWilliams School of Biomedical Informatics, The University of Texas Health Science Center at Houston, Houston, TXÂ 77030, USA.","Liu X, Yi J, Li T, Wen J, Huang K, Liu J, Wang G, Kim P, Song Q, Zhou X","","National Institute of General Medical Sciences, National Science Foundation, National Science Foundation, NCI NIH HHS, NIGMS NIH HHS, National Institutes of Health, National Institutes of Health, National Institutes of Health, National Institute of General Medical Sciences, NIGMS NIH HHS, NIGMS NIH HHS, NIH HHS, NIGMS NIH HHS, NIAMS NIH HHS",28,"United States"
"38530613",2024-03-26,"DOTAD",0.994327903,"DOTAD",0.994327903,"Database Of Therapeutic Antibody Developability",0.988300936,1,"http://i.uestc.edu.cn/DOTAD","302","(30.6667,104.0667)","China","None","School of Life Science and Technology, University of Electronic Science and Technology of China, Chengdu, 611731, China.","Li W, Lin H, Huang Z, Xie S, Zhou Y, Gong R, Jiang Q, Xiang C, Huang J","","National Natural Science Foundation of China",8,"China, China"
"38711369",2024-03-01,"DDID",0.991539717,"DDID",0.991539717,"Diet-Drug Interactions Database",0.973790824,1,"http://bddg.hznu.edu.cn/ddid","302","(30.2936,120.1614)","China","http://web.archive.org/web/20240720221825/https://bddg.hznu.edu.cn/ddid/","Key Laboratory of Elemene Class Anti-cancer Chinese Medicines, School of Pharmacy, Hangzhou Normal University, Hangzhou 311121, China.","Hong Y, Xu H, Liu Y, Zhu S, Tian C, Chen G, Zhu F, Tao L","","Key Research and Development Program of Zhejiang Province, National Natural Science Foundation of China, National Natural Science Foundation of China, Natural Science Foundation of Zhejiang Province, Fundamental Research Fund of Central University, Natural Science Foundation of Zhejiang Province, National High-Level Talents Special Support Plan of China",7,"China"
"38843311",2024-06-01,"DRGKB",0.996968031,"DRGKB",0.996968031,"",0,1,"http://www.sysbio.org.cn/drgkb","301","(22.2783,114.1747)","China","None","Department of Pharmacy and Institutes for Systems Genetics, West China Hospital, Sichuan University, Frontiers Science Center for Disease-Related Molecular Network, Xinchuan Road 2222, Chengdu 610041, China.","Ren S, Yang L, Du J, He M, Shen B","","National Natural Science Foundation of China",4,"China, China"
"38907989",2024-06-22,"DiPPI",0.996345103,"DiPPI",0.996345103,"Drugs in Protein-Protein Interfaces",0.921446643,1,"http://interactome.ku.edu.tr:8501","HTTPConnectionPool(host='interactome.ku.edu.tr', port=8501): Max retries exceeded with url: / (Caused by ProtocolError('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer')))","",NA,"None","Graduate School of Sciences and Engineering, KoÃ§ University, Ä°stanbul 34450, Turkey.","Cankara F, Senyuz S, Sayin AZ, Gursoy A, Keskin O","","T?rkiye Bilimsel ve Teknolojik Arastirma Kurumu, T?rkiye Saglik Enstit?leri Baskanligi",4,"Turkiye"
"38979784",2024-08-01,"DrugDomain",0.983565211,"DrugDomain",0.983565211,"",0,1,"http://prodata.swmed.edu/DrugDomain","301","(32.7831,-96.8067)","USA","None","Department of Biophysics, University of Texas Southwestern Medical Center, Dallas, Texas, USA.","Medvedev KE, Schaeffer RD, Grishin NV","","Welch Foundation, NIGMS NIH HHS, National Institute of General Medical Sciences, NIGMS NIH HHS, National Science Foundation, Welch Foundation, National Institute of General Medical Sciences, NIGMS NIH HHS",10,"United States"
"38994794",2024-07-01,"DrugRepoBank",0.994069457,"DrugRepoBank",0.994069457,"",0,1,"http://awi.cuhk.edu.cn/DrugRepoBank","301","(22.5455,114.0683)","China","None","School of Medicine, The Chinese University of Hong Kong, Shenzhen, Longgang District, Shenzhen, Guangdong 518172, China.","Huang Y, Dong D, Zhang W, Wang R, Lin YC, Zuo H, Huang HY, Huang HD","","Development Fund of Shenzhen Ganghong Group Co., Ltd., National Natural Science Foundation of China, Warshel Institute for Computational Biology, Key Program of Guangdong Basic and Applied Basic Research Fund, Shenzhen Science and Technology Program, Shenzhen-Hong Kong Cooperation Zone for Technology and Innovation, Key Program of Guangdong Basic and Applied Basic Research Fund (Guangdong-Shenzhen Joint Fund)",17,"China, Hong Kong"
